PC,PC_TYPE,FA,SS,SF,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,FIBER,LATEX,SLUMP,VOID,Category,TOTAL_BINDER,w/b,b/a,SCM%,CAGG%,FAGG%,GWP,7day,28day,56day
400,6,260,0,0,1300,1500,251,14,0,46,0,0,0,27,6,6,660,0.38030303,0.235714286,0.393939394,0.535714286,0.464285714,511.9974,,45.28540612,
400,11,0,160,0,1110,1920,254,6.5,0,6,0,0,0,6,6,6,560,0.453571429,0.184818482,0.285714286,0.633663366,0.366336634,469.08283,27.7858828,35.2322236,
400,11,0,175,0,1129,1900,259,3.8,0,5.8,0,0,0,3.5,6,6,575,0.450434783,0.189831628,0.304347826,0.627269726,0.372730274,473.072417,20.2188837,31.56650953,
400,11,0,260,0,1069,1850,242,8.5,0,0,0,0,0,3.5,5.5,4,660,0.366666667,0.22610483,0.393939394,0.633778691,0.366221309,495.202287,29.992206,44.42983344,
400,11,0,260,0,1098,1900,275,4,0,0,0,0,0,3,6,6,660,0.416666667,0.220146765,0.393939394,0.633755837,0.366244163,495.401654,24.28104647,35.17859769,
400,11,0,260,0,1230,1854,260,5.9,19.8,79.2,0,0,0,7,6.5,4,660,0.393939394,0.214007782,0.393939394,0.601167315,0.398832685,495.7852,43.22357876,48.42419773,
400,11,0,305,0,1305,1700,250,3.4,0,52.4,0,0,0,8.5,5.2,6,705,0.354609929,0.234608985,0.432624113,0.565723794,0.434276206,507.638265,23.269815,,56.90475253
400,11,175,0,0,1280,1925,219,1.1,28.7,0,0,0,0,6,5.5,4,575,0.380869565,0.179407176,0.304347826,0.600624025,0.399375975,484.859815,38.17060808,47.05455511,54.11045952
400,11,200,0,0,1233,1820,242,1,0,39,0,0,0,8,5.5,5,600,0.403333333,0.196528005,0.333333333,0.596134949,0.403865051,492.690809,35.1115653,46.29615879,
400,11,200,0,0,1496,775,259,1,0,36,0,0,0,8.75,6,6,600,0.431666667,0.264200793,0.333333333,0.341259357,0.658740643,491.629333,18.88368691,27.91210433,32.2079926
400,11,200,0,0,1496,775,296,1,50,0,0,0,0,7.5,6.5,6,600,0.493333333,0.264200793,0.333333333,0.341259357,0.658740643,491.629333,28.60894478,40.17901577,41.80379173
402,2,0,282,0,1229,1660,275,8.4,20,0,0,0,0,5,6.5,6,684,0.402046784,0.236760125,0.412280702,0.574593285,0.425406715,503.314117,,46.9188418,
405,1,135,0,0,1359,1750,259,0,16,0,0,0,0,4,5,6,540,0.47962963,0.173689289,0.25,0.562881956,0.437118044,476.926957,27.5393429,37.53182885,42.9715917
405,2,0,135,0,1411,1900,284,5.4,16.2,0,0,0,0,4,6,6,540,0.525925926,0.163092721,0.25,0.57384476,0.42615524,468.760003,16.3061074,27.3721972,
405,2,0,325,0,1175,1730,284,9,0,11,0,0,0,3,6,6,730,0.389041096,0.251290878,0.445205479,0.595524957,0.404475043,517.751225,15.0305768,25.682981,30.3714178
405,2,0,325,0,1300,1600,254,3.6,10,0,0,0,0,5,6,6,730,0.347945205,0.251724138,0.445205479,0.551724138,0.448275862,517.9489,34.78093022,47.1601584,
405,6,0,270,0,1260,1655,250,5,0,35,0,0,0,0,0,6,675,0.37037037,0.231560892,0.4,0.567753002,0.432246998,503.391305,29.4061514,,58.3986172
405,6,0,270,0,1490,1650,260,0,0,49,0,0,0,8,0,5,675,0.385185185,0.214968153,0.4,0.525477707,0.474522293,504.20352,38.8864464,54.49158653,58.15347018
405,6,0,300,0,1188,1750,267,10,20,60,36,0,0,25,0,4,705,0.378723404,0.239959156,0.425531915,0.595643295,0.404356705,511.235974,42.64523973,58.88268681,
405,6,150,150,0,1132,1750,267,10,20,70.5,36,0,0,25,0,4,705,0.378723404,0.24462179,0.425531915,0.60721721,0.39278279,520.635886,40.12508928,54.22414928,60.69687053
405,11,125,175,0,1255,800,245,18,0,20,0,0,0,7,6,6,705,0.34751773,0.343065693,0.425531915,0.389294404,0.610705596,517.656115,18.2366402,29.48659027,31.00343747
405,11,150,150,0,1132,1750,267,4,0,35,0,0,0,10,6,6,705,0.378723404,0.24462179,0.425531915,0.60721721,0.39278279,520.635886,38.28430403,55.62998802,
406,1,0,174,0,1432,1857,232,3,0,45,0,0,0,7,6,6,580,0.4,0.176345394,0.3,0.564609304,0.435390696,480.096691,,64.01593139,
406,1,174,0,0,1383,1857,232,5,0,60,0,0,0,7,6,6,580,0.4,0.179012346,0.3,0.573148148,0.426851852,491.057614,,47.24411637,
406,1,174,0,0,1383,1857,232,9,0,60,0,0,0,6.75,6,6,580,0.4,0.179012346,0.3,0.573148148,0.426851852,491.057614,,50.91397218,
406,2,0,272,0,1423,1700,283,0,0,30,0,0,0,8,3,6,678,0.41740413,0.217098943,0.401179941,0.544348383,0.455651617,505.635879,34.48191148,,50.26189912
406,6,0,174,0,1432,1857,232,3,0,45,0,0,0,7,6,6,580,0.4,0.176345394,0.3,0.564609304,0.435390696,480.096691,,65.64960647,
406,6,174,0,0,1383,1857,232,5,0,60,0,0,0,6.75,6,6,580,0.4,0.179012346,0.3,0.573148148,0.426851852,491.057614,,47.17931051,
406,6,174,0,0,1383,1857,232,5,0,60,0,0,0,6.75,6.2,6,580,0.4,0.179012346,0.3,0.573148148,0.426851852,491.057614,,44.94464219,
406,6,174,0,0,1383,1857,232,5,0,60,0,0,0,7,6,6,580,0.4,0.179012346,0.3,0.573148148,0.426851852,491.057614,,46.76412605,
406,11,174,0,0,1301,1710,258,7.3,0,11.6,0,0,0,3,6,6,580,0.444827586,0.192627034,0.3,0.567917635,0.432082365,490.483123,20.2219775,28.77213325,33.77610745
406,11,174,0,0,1383,1857,232,5,0,60,280,0,0,0,6.25,6,580,0.4,0.179012346,0.3,0.573148148,0.426851852,491.057614,,36.4388066,
408,1,0,272,0,1121,1710,275,8.5,20.4,0,0,0,0,3,5.5,1,680,0.404411765,0.24019781,0.4,0.604026846,0.395973154,506.671983,33.67745522,45.23307298,
408,1,0,272,0,1121,1760,275,8.5,20.4,0,0,0,0,3,5.5,1,680,0.404411765,0.236029157,0.4,0.610898993,0.389101007,506.767733,30.00737099,42.85993489,
408,1,0,272,0,1131,1750,266,6.8,20.4,0,0,0,0,3,6,5,680,0.391176471,0.236029157,0.4,0.607427976,0.392572024,506.784313,22.48381236,27.45751986,
408,1,0,272,0,1131,1750,275,8.5,20.4,0,0,0,0,3,5.5,6,680,0.404411765,0.236029157,0.4,0.607427976,0.392572024,506.784313,22.12758309,32.42881418,34.66271642
408,1,0,272,0,1142,1760,271,8.5,20,0,0,0,0,3,5.5,5,680,0.398529412,0.234321158,0.4,0.606478291,0.393521709,506.842766,28.76385007,48.6938321,
408,1,0,272,0,1142,1760,271,8.5,20,0,0,0,0,3,5.5,6,680,0.398529412,0.234321158,0.4,0.606478291,0.393521709,506.842766,28.22377571,40.41901849,41.80063163
408,1,0,272,0,1174,1750,271,8.5,20.4,0,0,0,0,3,5.5,5,680,0.398529412,0.23255814,0.4,0.598495212,0.401504788,506.937952,,37.9039431,38.0590752
408,1,0,272,0,1385,1400,304,6.8,20.4,20.4,0,0,0,7,7.5,6,680,0.447058824,0.244165171,0.4,0.502692998,0.497307002,507.021605,,38.60376124,
408,1,0,272,0,1386,1400,296,6.3,20.4,27.2,0,0,0,6,6,6,680,0.435294118,0.244077531,0.4,0.502512563,0.497487437,507.025178,,43.07292711,
408,2,0,272,0,1121,1760,275,8.5,20.4,0,0,0,0,3,6,1,680,0.404411765,0.236029157,0.4,0.610898993,0.389101007,506.767733,32.62876222,44.18989579,
408,2,0,272,0,1174,1750,270,8.5,20.4,0,0,0,0,3,6,5,680,0.397058824,0.23255814,0.4,0.598495212,0.401504788,506.937952,,44.61223118,
408,2,0,272,0,1385,1400,304,6.8,20.4,20.4,0,0,0,7,6,6,680,0.447058824,0.244165171,0.4,0.502692998,0.497307002,507.021605,,36.39054328,
408,2,0,272,0,1386,1400,296,6.3,20.4,27.2,0,0,0,6,6,6,680,0.435294118,0.244077531,0.4,0.502512563,0.497487437,507.025178,26.93552907,46.30405903,
408,6,0,272,0,1185,1750,267,4.1,0,6.8,0,0,0,3,6,6,680,0.392647059,0.231686542,0.4,0.596252129,0.403747871,506.977255,25.76128577,43.3410609,44.04410992
408,11,0,272,0,1345,1550,300,5.4,34,0,0,0,0,6,6,6,680,0.441176471,0.234887737,0.4,0.535405872,0.464594128,507.165935,41.49556874,57.18309655,
409,3,176,0,0,1312,1722,205,12,0,75,0,0,0,0,6,6,585,0.35042735,0.192814766,0.300854701,0.567567568,0.432432432,494.345406,,61.30404422,
410,1,0,140,0,1340,1800,275,4,13,0,0,0,0,3,5.5,1,550,0.5,0.175159236,0.254545455,0.573248408,0.426751592,474.87482,16.13833491,32.83514537,
410,11,0,270,0,1074,1950,258,3,0,35,0,0,0,8,5.5,5,680,0.379411765,0.224867725,0.397058824,0.64484127,0.35515873,508.531652,43.27227984,,54.31538711
410,11,110,0,0,1460,1650,271,1,15.6,18.2,0,0,0,9,5.5,6,520,0.521153846,0.167202572,0.211538462,0.530546624,0.469453376,474.13633,26.54865642,34.58583985,36.95399839
412,1,0,176,0,1293,1790,264,6,17.4,0,0,0,0,3,6,6,588,0.448979592,0.190723321,0.299319728,0.580603308,0.419396692,486.287739,30.42887413,41.52943773,
412,1,0,176,0,1333,1700,270,5.8,0,58,0,0,0,7,6,6,588,0.459183673,0.193867458,0.299319728,0.560501154,0.439498846,486.258309,,34.58035538,
412,2,0,176,0,1333,1700,270,5.8,17.4,0,0,0,0,4,5,6,588,0.459183673,0.193867458,0.299319728,0.560501154,0.439498846,486.258309,21.3048084,34.36226712,41.023822
413,11,137,0,0,1380,1700,258,3.5,0,35,0,0,0,8,6,6,550,0.469090909,0.178571429,0.249090909,0.551948052,0.448051948,485.94624,29.23569761,38.78685542,
414,11,0,174,0,1085,2100,217,2.9,11.2,0,0,0,0,4,5.5,1,588,0.369047619,0.184615385,0.295918367,0.659340659,0.340659341,487.706205,26.65973867,34.4738,
415,2,103,172,0,1150,1900,311,0,13.8,0,0,0,0,5,2.5,6,690,0.450724638,0.226229508,0.398550725,0.62295082,0.37704918,521.85945,21.4082298,43.95573661,52.49867257
416,1,0,264,0,1120,1850,283,5.1,0,81.6,9,0,0,7,6,6,680,0.416176471,0.228956229,0.388235294,0.622895623,0.377104377,513.20851,26.06835885,42.68806385,43.24894909
416,1,0,264,0,1120,1850,284,5.1,20.4,81.6,0,0,0,7.5,6,6,680,0.417647059,0.228956229,0.388235294,0.622895623,0.377104377,513.20851,26.72380605,42.28153631,44.41374567
420,1,0,240,0,1050,2050,235,20,0,78,384,0,0,7,6,1,660,0.356060606,0.212903226,0.363636364,0.661290323,0.338709677,511.1974,35.3370715,45.31039279,
420,1,0,280,0,920,2050,267,7,56,35,0,0,0,6,6,6,700,0.381428571,0.235690236,0.4,0.69023569,0.30976431,521.29291,23.097446,48.1426617,
420,1,0,280,0,1024,2000,231,16.5,0,84,512,0,0,3,6,4,700,0.33,0.231481481,0.4,0.661375661,0.338624339,521.568752,40.4477265,51.62244707,
420,1,0,280,0,1062,2000,232,9,24,84,512,0,0,4,5.5,1,700,0.331428571,0.228608752,0.4,0.653167864,0.346832136,521.704526,40.88041099,54.17125379,
420,1,0,280,0,1062,2000,238,16.5,0,84,384,0,0,6,5.5,4,700,0.34,0.228608752,0.4,0.653167864,0.346832136,521.704526,38.7313143,46.6085776,
420,1,0,280,0,1062,2000,240,16.5,0,84,512,0,0,3,5.5,1,700,0.342857143,0.228608752,0.4,0.653167864,0.346832136,521.704526,39.87124795,55.79929268,
420,1,0,280,0,1062,2000,259,16.5,0,84,0,0,0,3,5.5,4,700,0.37,0.228608752,0.4,0.653167864,0.346832136,521.704526,32.1985292,39.25876344,
420,1,0,280,0,1062,2000,259,16.5,0,84,128,0,0,3,5.5,4,700,0.37,0.228608752,0.4,0.653167864,0.346832136,521.704526,35.3528819,47.229106,
420,1,0,280,0,1062,2000,259,16.5,0,84,384,0,0,6,6,4,700,0.37,0.228608752,0.4,0.653167864,0.346832136,521.704526,33.65956168,44.20716403,
420,1,0,280,0,1140,1860,221,11.2,21,77,512,0,0,8,5.5,4,700,0.315714286,0.233333333,0.4,0.62,0.38,521.71512,37.92118,44.41180099,
420,1,0,280,0,1488,1500,231,10,14,98,384,0,0,6,5.5,4,700,0.33,0.234270415,0.4,0.502008032,0.497991968,522.269124,32.07681017,46.85931704,
420,1,0,280,40,1127,1700,271,8.8,21,84,0,0,0,6,5.5,4,700,0.387142857,0.24761231,0.4,0.601344181,0.398655819,521.362271,29.0958872,53.01352236,
420,1,0,280,40,1127,1700,271,8.8,21,84,512,0,0,6,5.5,4,700,0.387142857,0.24761231,0.4,0.601344181,0.398655819,521.362271,30.25506873,54.90670854,
420,1,0,280,40,1159,1700,242,8.9,22.2,88.8,512,0,0,3,6,4,700,0.345714286,0.244840853,0.4,0.594613501,0.405386499,521.476607,,59.27195347,
420,1,0,280,40,1159,1700,243,8.8,21,84,512,0,0,4,5.5,1,700,0.347142857,0.244840853,0.4,0.594613501,0.405386499,521.476607,38.34693143,59.3403707,
420,1,0,280,40,1159,1700,250,8.8,21,84,384,0,0,3,6,4,700,0.357142857,0.244840853,0.4,0.594613501,0.405386499,521.476607,36.25877676,54.47243442,
420,1,0,280,40,1159,1700,271,8.8,21,84,0,0,0,4,5.5,1,700,0.387142857,0.244840853,0.4,0.594613501,0.405386499,521.476607,38.63929577,54.21767875,
420,1,0,280,40,1159,1700,271,8.8,21,84,0,0,0,7,6,1,700,0.387142857,0.244840853,0.4,0.594613501,0.405386499,521.476607,43.36513734,55.78005993,
420,1,0,280,40,1159,1700,271,8.9,22.2,88.8,0,0,0,3,6,4,700,0.387142857,0.244840853,0.4,0.594613501,0.405386499,521.476607,29.3372038,59.0880932,
420,1,180,0,0,980,2100,262,5.2,53,0,0,0,0,5,5,1,600,0.436666667,0.194805195,0.3,0.681818182,0.318181818,506.72304,,40.35847766,
420,2,0,240,0,1050,2050,240,7,0,60,0,0,0,5,5.5,4,660,0.363636364,0.212903226,0.363636364,0.661290323,0.338709677,511.1974,36.21127952,49.35499033,
420,2,0,280,0,1144,1800,246,7,0,35,384,0,0,6,6,4,700,0.351428571,0.237771739,0.4,0.611413043,0.388586957,521.614512,,45.2640994,
420,2,0,280,0,1144,1800,267,7,56,35,0,0,0,6,6,6,700,0.381428571,0.237771739,0.4,0.611413043,0.388586957,521.614512,30.16183898,45.84803254,
420,2,0,280,0,1201,1750,254,4,0,35,0,0,0,6,6,4,700,0.362857143,0.237207726,0.4,0.593019315,0.406980685,521.722423,28.3719374,38.9898678,
420,2,0,280,0,1206,1750,259,7,21,28,0,0,0,7,6,4,700,0.37,0.236806495,0.4,0.592016238,0.407983762,521.740288,40.4032936,52.5897819,
420,2,0,280,0,1300,1750,240,5,0,50,0,0,0,8,8,4,700,0.342857143,0.229508197,0.4,0.573770492,0.426229508,522.07615,44.15327696,55.59474813,
420,2,0,280,0,1300,1750,259,4,0,50,0,0,0,8,8,4,700,0.37,0.229508197,0.4,0.573770492,0.426229508,522.07615,44.51855156,56.43321435,
420,2,0,280,0,1310,1750,260,7,0,100,0,0,0,7,6.5,4,700,0.371428571,0.22875817,0.4,0.571895425,0.428104575,522.11188,29.25594413,44.71031814,
420,2,0,280,0,1310,1750,260,7,39,60,384,0,0,7,6,4,700,0.371428571,0.22875817,0.4,0.571895425,0.428104575,522.11188,28.4236481,43.31058407,
420,2,180,0,0,1060,2100,240,4.5,0,48,0,0,0,5,5.5,1,600,0.4,0.189873418,0.3,0.664556962,0.335443038,507.00888,32.25598553,35.42527688,
420,2,180,0,0,1060,2100,240,6,0,72,0,5,0,5,5.5,1,600,0.4,0.189873418,0.3,0.664556962,0.335443038,507.00888,24.6142932,36.12509502,
420,6,0,180,0,1205,1870,260,3,35,0,0,0,0,6,6,6,600,0.433333333,0.195121951,0.3,0.608130081,0.391869919,495.566515,35.55700308,48.25303258,
420,6,0,180,0,1205,1870,260,6,0,45,0,0,0,4,5.5,6,600,0.433333333,0.195121951,0.3,0.608130081,0.391869919,495.566515,27.81670643,40.84637546,41.8511932
420,6,0,180,0,1228,1870,260,3,45,0,0,0,0,6,6,6,600,0.433333333,0.193673338,0.3,0.603615236,0.396384764,495.648694,29.02263038,37.45865652,
420,6,0,180,0,1228,1870,260,4.8,36,0,0,0,0,0,5.5,6,600,0.433333333,0.193673338,0.3,0.603615236,0.396384764,495.648694,29.00395707,41.23832564,
420,6,0,180,0,1235,1870,265,4.8,24,0,0,0,0,4,5.5,6,600,0.441666667,0.193236715,0.3,0.602254428,0.397745572,495.673705,26.6827212,38.36359377,
420,6,0,280,0,1160,1750,267,3,0,32,0,0,0,8,6,5,700,0.381428571,0.240549828,0.4,0.60137457,0.39862543,521.57593,38.10216745,55.2615014,
420,6,0,280,0,1190,1750,258,5,0,28,0,0,0,8,6,4,700,0.368571429,0.238095238,0.4,0.595238095,0.404761905,521.68312,23.9937648,35.04836333,
420,6,0,280,0,1205,1750,254,15,0,32,0,0,0,6.5,6,4,700,0.362857143,0.236886633,0.4,0.592216582,0.407783418,521.736715,34.79268265,49.13665627,
420,6,0,280,0,1207,1750,254,12,0,32,0,0,0,6.5,6,4,700,0.362857143,0.236726412,0.4,0.59181603,0.40818397,521.743861,31.34434504,42.45222749,
420,6,0,280,0,1271,1695,233,5.4,0,42,0,0,0,6,6,6,700,0.332857143,0.236008092,0.4,0.571476736,0.428523264,521.867208,36.9214398,55.9165036,
420,6,0,280,0,1375,773,278,3,0,32,0,0,0,7,6,6,700,0.397142857,0.325884544,0.4,0.359869646,0.640130354,520.47317,20.7877014,33.22125193,
420,6,0,280,0,1375,850,260,3,0,32,0,0,0,5,5,4,700,0.371428571,0.314606742,0.4,0.382022472,0.617977528,520.620625,31.0781307,43.8161998,
420,6,0,280,0,1375,850,279,8,0,32,0,0,0,8,6,6,700,0.398571429,0.314606742,0.4,0.382022472,0.617977528,520.620625,28.4753588,41.8511932,42.8509334
420,6,0,280,0,2675,0,317,3,0,63,0,0,0,15,7,6,700,0.452857143,0.261682243,0.4,0,1,523.637775,16.80023187,,28.22255093
420,6,140,190,0,1060,1800,300,10.8,0,35,0,0,0,0,0,5,750,0.4,0.262237762,0.44,0.629370629,0.370629371,543.47438,39.51308408,52.40920485,
420,6,180,0,0,1190,1874,288,8,0,29,0,0,0,8,7,4,600,0.48,0.195822454,0.3,0.611618799,0.388381201,507.04058,36.53730317,47.5393702,53.47378863
420,6,180,0,0,1190,1900,240,3.5,0,36,0,0,0,6.75,5.5,4,600,0.4,0.194174757,0.3,0.614886731,0.385113269,507.09037,34.88231453,45.03102182,51.8172152
420,6,180,0,0,1190,1901,229,2.7,0,28.5,0,0,0,6,6.6,4,600,0.381666667,0.194111938,0.3,0.615011323,0.384988677,507.092285,39.27714947,50.66186075,58.18550644
420,6,180,0,0,1190,1901,229,6,0,29,0,0,0,7.5,6.5,4,600,0.381666667,0.194111938,0.3,0.615011323,0.384988677,507.092285,36.50430682,47.21704017,54.94089506
420,6,180,0,0,1190,1901,229,7,0,29,0,0,0,6,6.6,4,600,0.381666667,0.194111938,0.3,0.615011323,0.384988677,507.092285,35.52727877,50.90360751,58.78391261
420,6,180,0,0,1190,1901,240,8,0,29,0,0,0,8,5.5,4,600,0.4,0.194111938,0.3,0.615011323,0.384988677,507.092285,42.22510134,53.74598012,61.47208906
420,6,180,0,0,1190,1901,288,8,0,29,0,0,0,6,5.5,4,600,0.48,0.194111938,0.3,0.615011323,0.384988677,507.092285,35.56237653,46.48968719,53.43869922
420,6,180,0,0,1190,1901,288,8,0,29,0,0,0,8,5.5,4,600,0.48,0.194111938,0.3,0.615011323,0.384988677,507.092285,42.97342541,55.3942622,63.62763252
420,6,180,0,0,1190,1901,288,8,0,29,0,0,0,8,7,4,600,0.48,0.194111938,0.3,0.615011323,0.384988677,507.092285,32.3536613,43.44991568,51.04277013
420,6,180,0,0,1190,1920,240,5,0,27,0,0,0,5.5,6.7,6,600,0.4,0.192926045,0.3,0.617363344,0.382636656,507.12867,33.60620937,46.06593445,50.331748
420,6,180,0,0,1190,1950,228,8,0,29,0,0,0,0,0,4,600,0.38,0.191082803,0.3,0.621019108,0.378980892,507.18612,35.1977498,49.13255224,53.94164734
420,6,180,0,0,1200,1925,240,0.9,27,0,0,0,0,5,5.5,4,600,0.4,0.192,0.3,0.616,0.384,507.173975,33.76810104,43.11455658,50.37433328
420,6,180,0,0,1200,1925,240,0.9,27,0,0,0,0,6,6,4,600,0.4,0.192,0.3,0.616,0.384,507.173975,39.6793438,51.71931845,60.4325714
420,6,180,0,0,1200,1925,240,0.9,27,0,0,48,0,7,7.5,4,600,0.4,0.192,0.3,0.616,0.384,507.173975,29.51768428,37.44260254,42.93903311
420,6,180,0,0,1270,1880,240,0,0,0,0,0,0,0,0,6,600,0.4,0.19047619,0.3,0.596825397,0.403174603,507.33791,37.41269145,48.13691607,
420,6,180,0,0,1270,1950,240,0,0,0,0,0,0,6.25,6.3,4,600,0.4,0.186335404,0.3,0.605590062,0.394409938,507.47196,30.84370886,38.438287,
420,11,0,180,0,1205,1870,260,3.5,45,0,192,0,0,6,5.5,6,600,0.433333333,0.195121951,0.3,0.608130081,0.391869919,495.566515,28.4753588,42.6096168,
420,11,0,180,0,1235,1870,265,4.8,24,0,0,0,0,3,5.5,6,600,0.441666667,0.193236715,0.3,0.602254428,0.397745572,495.673705,31.6297115,42.96584607,
420,11,0,280,0,1190,1750,258,5,0,28,0,0,0,6.5,6,4,700,0.368571429,0.238095238,0.4,0.595238095,0.404761905,521.68312,44.12991138,52.07842053,
420,11,0,280,0,1271,1695,267,5.4,0,42,0,0,0,8,6,6,700,0.381428571,0.236008092,0.4,0.571476736,0.428523264,521.867208,28.53490445,46.74856212,
420,11,0,280,0,1400,1600,290,0,0,85,0,0,0,0,6,6,700,0.414285714,0.233333333,0.4,0.533333333,0.466666667,522.1462,41.4030338,62.71933347,
420,11,130,0,0,1320,1725,262,4,41,0,0,0,0,4,6,6,550,0.476363636,0.180623974,0.236363636,0.566502463,0.433497537,490.819735,,43.09225,
420,11,180,0,0,1190,1874,228,7,0,29,0,0,0,4,5,4,600,0.38,0.195822454,0.3,0.611618799,0.388381201,507.04058,40.47798683,52.32452516,57.46207897
420,11,180,0,0,1190,1901,229,7,0,29,0,0,0,4,5,4,600,0.381666667,0.194111938,0.3,0.615011323,0.384988677,507.092285,32.68646606,44.00182795,50.70830797
420,11,180,0,0,1190,1901,229,7,0,29,0,0,0,6,5.5,4,600,0.381666667,0.194111938,0.3,0.615011323,0.384988677,507.092285,36.8180184,48.0588547,56.12394078
420,11,180,0,0,1190,1901,288,8,0,29,0,0,0,8,5.5,4,600,0.48,0.194111938,0.3,0.615011323,0.384988677,507.092285,40.7480316,52.9517568,60.14528973
420,11,180,0,0,1190,1901,288,8,0,29,0,0,0,8,7,4,600,0.48,0.194111938,0.3,0.615011323,0.384988677,507.092285,39.70347546,52.26917556,60.06542543
420,11,180,0,0,1190,1920,240,2.7,0,27,0,0,0,5.5,6.7,6,600,0.4,0.192926045,0.3,0.617363344,0.382636656,507.12867,30.12148275,42.78773143,
420,11,180,0,0,1190,1920,240,2.7,12.6,27,0,0,0,5,5.5,4,600,0.4,0.192926045,0.3,0.617363344,0.382636656,507.12867,30.14389072,41.540929,
420,11,180,0,0,1190,1920,240,5,12,27,0,0,0,7.75,7,6,600,0.4,0.192926045,0.3,0.617363344,0.382636656,507.12867,31.3022104,43.41400547,
420,11,180,0,0,1200,1901,232,4,0,45,0,0,0,8,6,4,600,0.386666667,0.193485972,0.3,0.613028055,0.386971945,507.128015,30.91150733,41.60298184,41.7477718
420,11,180,0,0,1200,1920,240,2.7,0,27,0,0,0,5.5,6.7,4,600,0.4,0.192307692,0.3,0.615384615,0.384615385,507.1644,29.56990195,40.9031637,
420,11,180,0,0,1200,1925,240,0.9,27,0,0,0,0,5,5.5,4,600,0.4,0.192,0.3,0.616,0.384,507.173975,35.31102086,44.19010794,51.2280668
420,11,180,0,0,1200,1925,240,0.9,27,0,0,0,0,6.5,6.5,4,600,0.4,0.192,0.3,0.616,0.384,507.173975,35.01005911,42.2648788,47.72706089
420,11,180,0,0,1200,1925,240,0.9,27,0,0,3,0,6,5.5,4,600,0.4,0.192,0.3,0.616,0.384,507.173975,24.2695552,31.9916864,36.6111756
420,11,180,0,0,1270,1880,240,3,0,31.5,0,0,0,8,6,4,600,0.4,0.19047619,0.3,0.596825397,0.403174603,507.33791,36.7490708,47.7117392,47.82993509
420,11,180,0,0,1270,1950,240,0,0,0,0,0,0,6.25,6.3,4,600,0.4,0.186335404,0.3,0.605590062,0.394409938,507.47196,31.91124753,41.91503357,46.4017348
420,11,180,0,0,1370,1900,240,0,0,0,0,0,0,8.5,6,4,600,0.4,0.183486239,0.3,0.581039755,0.418960245,507.73351,33.02015477,42.21891373,48.6770056
423,1,141,0,0,1346,1725,255,2.8,16.8,0,0,0,0,4,6.5,6,564,0.45212766,0.183653533,0.25,0.561706285,0.438293715,497.664633,24.9590312,34.7495904,36.7835446
423,2,0,282,0,1210,1660,271,7.1,21.2,0,0,0,0,3,6,6,705,0.384397163,0.245644599,0.4,0.578397213,0.421602787,525.25423,30.6127344,44.56313213,
423,2,0,282,0,1398,1500,271,7,21,21,0,0,0,7.5,5.5,6,705,0.384397163,0.243271222,0.4,0.517598344,0.482401656,525.619554,,59.5707264,
423,6,0,280,0,1350,1700,268,0,0,49.2,0,0,0,7.5,0,5,703,0.381223329,0.230491803,0.39829303,0.557377049,0.442622951,525.30305,42.31228028,53.06666947,56.92116863
423,6,0,282,0,1234,1600,275,4.2,0,28.2,0,0,0,6.5,6,5,705,0.390070922,0.248764996,0.4,0.564573042,0.435426958,525.225082,35.45055767,55.17340169,
423,6,0,282,0,1239,1600,283,7,0,28.2,0,0,0,8,7,6,705,0.40141844,0.248326876,0.4,0.563578725,0.436421275,525.242947,26.200088,37.4385468,
423,6,0,282,0,1283,1600,284,4,0,28,0,0,0,8,8,5,705,0.402836879,0.244536941,0.4,0.554977454,0.445022546,525.400159,39.817239,57.73212373,
423,6,0,282,0,1284,1700,267,2.5,0,38.8,0,0,0,8,5.5,6,705,0.378723404,0.236260054,0.4,0.569705094,0.430294906,525.595232,37.21638231,44.5401496,
423,6,0,282,0,1299,1810,229,4.5,10,45,512,0,0,9,5.5,4,705,0.324822695,0.226761016,0.4,0.582180766,0.417819234,525.859477,,83.22462475,
423,6,0,282,0,1360,800,284,1.2,80,15,0,0,0,7.75,5.8,6,705,0.402836879,0.326388889,0.4,0.37037037,0.62962963,524.14328,28.98815658,,45.7294957
423,6,0,285,0,1225,1750,283,0.6,0,32.7,0,0,0,8,0,4,708,0.399717514,0.237983193,0.402542373,0.588235294,0.411764706,526.272175,34.84861868,46.29285505,48.00415814
423,6,0,285,0,1225,1750,283,6,0,25,0,0,0,5,6,4,708,0.399717514,0.237983193,0.402542373,0.588235294,0.411764706,526.272175,29.38822502,44.08509544,
423,6,0,285,0,1370,1710,266,5,28,52.5,0,0,0,8,3.4,6,708,0.375706215,0.22987013,0.402542373,0.555194805,0.444805195,526.71366,44.5746234,56.62896213,
423,11,0,282,0,1250,1700,279,3.5,0,35.2,0,0,0,8,6,6,705,0.395744681,0.238983051,0.4,0.576271186,0.423728814,525.47375,21.79893287,41.540929,
